MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData maximum NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
31,23,14.90909091,8.79338843,8,74,87,13,83.09090909,4.975206612,87,15.9994,69.723,53.7236,32.01259655,20.56931098,15.9994,54.8,317.3,262.5,146.33,116.4927273,54.8,13,16,3,15.09090909,1.157024793,16,2,2.636363636,0.809917355,122,56,85,24.18181818,66,1.81,3.44,1.63,2.881818182,0.710413223,3.44,2,0,4,3.090909091,1.157024793,4,10,10,2.727272727,3.966942149,0,0,5,13,8,7.818181818,2.826446281,6,0,0,0,0,0,5,3,2.909090909,1.157024793,2,0,0,0,0,0,0,2,5,3,2.909090909,1.157024793,2,9.105,22.5702381,13.4652381,12.98888528,4.943126722,9.105,1.625,1.625,0.147727273,0.268595041,0,0,0,0,2,64,62,25.27272727,21.12396694,12
30,22,13.21428571,6.704081633,8,46,87,41,80.92857143,8.397959184,87,15.9994,65.38,49.3806,27.68883029,15.02926751,15.9994,54.8,2183,2128.2,335.44,366.0057143,54.8,5,16,11,14.5,2.071428571,16,2,2.571428571,0.734693878,153,87,86.07142857,25.80612245,66,1.63,3.44,1.81,2.876428571,0.724591837,3.44,2,0,4,3,1.285714286,4,10,10,1.642857143,2.581632653,0,0,5,12,7,6.642857143,1.530612245,6,0,0,0,0,0,3,3,1.714285714,0.734693878,2,7,7,0.5,0.928571429,0,0,0,7,7,2.214285714,0.908163265,2,9.105,22.5702381,13.4652381,12.00110544,3.72356414,9.105,1.625,1.625,0.232142857,0.397959184,0,0,0,0,2,229,227,52.07142857,65.82653061,12
37,29,15.92307692,9.75147929,8,4,87,83,64.76923077,27.36094675,87,15.9994,85.4678,69.4684,34.75040769,23.07816331,15.9994,54.8,2183,2128.2,585.5630769,737.2785799,54.8,1,16,15,11.15384615,5.964497041,16,3,2.923076923,1.136094675,220,154,109.7692308,53.86982249,66,0.82,3.44,2.62,2.619230769,1.010177515,3.44,1.846153846,0.26035503,4,2.461538462,1.893491124,4,3,3,0.692307692,1.065088757,0,0,1,6,5,5,1.230769231,6,1,1,0.153846154,0.26035503,0,2,2,1.230769231,0.946745562,2,7,7,1.615384615,2.485207101,0,0,1,7,6,3,1.846153846,2,9.105,90.7225,81.6175,22.56269231,20.97224852,9.105,0,0,0,0,0,0,0,0,12,229,217,95.46153846,102.7218935,12
23,15,13.15384615,6.343195266,8,3,87,84,64.61538462,27.55029586,87,15.9994,50.9415,34.9421,27.61663846,14.29813964,15.9994,54.8,2183,2128.2,589.2661538,735.5694675,54.8,1,16,15,11.15384615,5.964497041,16,2,2.769230769,0.946745562,203,137,107.1538462,50.65088757,66,0.82,3.44,2.62,2.619230769,1.010177515,3.44,1.846153846,0.26035503,4,2.461538462,1.893491124,4,3,3,0.692307692,1.065088757,0,0,1,6,5,5,1.230769231,6,1,1,0.153846154,0.26035503,0,2,2,1.230769231,0.946745562,2,7,7,1.615384615,2.485207101,0,0,1,7,6,3,1.846153846,2,9.105,73.10666667,64.00166667,19.8525641,16.38587771,9.105,0,0,0,0,0,0,0,0,12,229,217,95.46153846,102.7218935,12
55,47,17.05128205,12.23537147,8,5,87,82,75.33333333,17.31623932,87,15.9994,132.9054519,116.9060519,37.5472802,29.64810842,15.9994,54.8,2896,2841.2,478.4248718,619.8910585,54.8,1,16,15,13.41025641,3.809335963,16,4,2.846153846,1.084812623,244,178,97.28205128,40.10519395,66,0.79,3.44,2.65,2.87974359,0.718277449,3.44,1.794871795,0.326101249,4,3.025641026,1.249178172,4,5,5,0.641025641,1.117685733,0,0,1,6,5,5.461538462,0.828402367,6,1,1,0.205128205,0.326101249,0,3,3,1.743589744,0.715318869,2,5,5,0.641025641,1.117685733,0,0,1,6,5,2.58974359,1.000657462,2,9.105,115.765,106.66,20.22542125,15.41987884,9.105,1.625,1.625,0.25,0.423076923,0,0,0,0,2,229,227,54.97435897,71.39513478,12
53,48,11.25,7.166666667,8,55,96,41,79,10.08333333,87,10.811,126.90447,116.09347,24.08786125,16.50733542,15.9994,54.8,2348,2293.2,957.0104167,1024.907986,54.8,8,17,9,14.16666667,2.222222222,16,3,2.375,0.625,139,73,82.54166667,17.92013889,66,1.83,3.44,1.61,2.797916667,0.695590278,3.44,2,0,5,2.666666667,1.638888889,4,10,10,1.166666667,1.944444444,0,0,3,17,14,5.833333333,1.652777778,6,0,0,0,0,0,5,5,2.583333333,1.409722222,2,4,4,0.5,0.875,0,0,1,5,4,3.083333333,1.347222222,2,7.1725,43.015,35.8425,10.15739583,2.881284722,9.105,1.524,1.524,0.48875,0.651666667,0,2.1106628,0.26383285,0.461707488,12,229,217,86.20833333,82.24305556,12
77,69,25.42857143,22.40816327,8,9,87,78,63,30.85714286,87,15.9994,192.217,176.2176,59.79274643,56.30573112,15.9994,54.8,2739,2684.2,573.6571429,667.1020408,54.8,2,16,14,11.57142857,5.693877551,16,4,3.357142857,1.744897959,215,149,112.1428571,59.32653061,66,0.89,3.44,2.55,2.646428571,1.020306122,3.44,2,0,4,2.571428571,1.836734694,4,7,7,0.571428571,0.979591837,1,1.857142857,2,23,21,6.142857143,2.408163265,6,0,0,0,0,0,2,2,1.285714286,0.918367347,2,9,9,0.857142857,1.469387755,0,0,0,9,9,2.142857143,1.102040816,2,9.105,63.59,54.485,22.80642857,18.84418367,9.105,0,0,0,0,0,0,0,0,12,229,217,86.71428571,96.06122449,12
77,69,28.86666667,25.04,8,9,87,78,62.8,29.04,87,15.9994,192.217,176.2176,68.62103,63.145956,15.9994,54.8,2739,2684.2,718.0133333,795.856,54.8,2,16,14,11.4,5.52,16,4,3.533333333,1.84,215,149,114.0666667,57.68,66,0.89,3.44,2.55,2.616666667,0.988,3.44,2,0,4,2.4,1.92,4,7,7,1,1.6,1.866666667,3.235555556,2,23,21,7.266666667,4.195555556,6,0,0,0,0,0,2,2,1.2,0.96,2,9,9,1,1.6,0,0,0,9,9,2.2,1.12,2,9.105,63.59,54.485,22.23333333,17.89355556,9.105,0,0,0,0,0,0,0,0,12,229,217,95.93333333,100.72,12
20,19,11.5,7,1,7,94,87,70,31.5,7,1.00794,40.078,39.07006,23.134585,14.630915,1.00794,14.01,1115,1100.99,338.8525,388.07375,14.01,1,17,16,9,7.5,1,3,2.5,1,176,145,93.75,45.25,31,1,3.44,2.44,2.45,0.85,1,1.75,0.375,5,2.25,2.25,0,0,0,0,0,0,0,1,7,6,4,2.5,1,1,1,0.25,0.375,0,2,2,0.75,0.75,0,0,0,0,0,0,0,0,2,2,1,0.5,0,6.615,37.77,31.155,19.496875,11.636875,6.615,7.853,7.853,2.5865,2.63325,0,0,0,0,12,225,213,123.75,85.75,12
48,40,21.27272727,16.89256198,8,47,87,40,76.63636364,13.19008264,87,15.9994,112.411,96.4116,47.51186909,40.10677884,15.9994,54.8,2750,2695.2,642.9127273,766.2135537,54.8,5,16,11,13.27272727,3.47107438,16,3,3.090909091,1.388429752,164,98,98,40.72727273,66,1.6,3.44,1.84,2.787272727,0.830743802,3.44,1.818181818,0.297520661,4,2.545454545,1.851239669,4,10,10,2.545454545,3.239669421,0,0,5,12,7,6.909090909,1.851239669,6,1,1,0.181818182,0.297520661,0,2,2,1.272727273,0.925619835,2,6,6,1.090909091,1.785123967,0,0,0,7,7,2.545454545,1.619834711,2,9.105,19.495,10.39,12.64409091,4.504297521,9.105,0,0,0,0,0,0,0,0,12,229,217,84.54545455,92.33057851,12
56,48,21.11111111,14.56790123,8,9,87,78,63.88888889,25.7037037,87,15.9994,137.327,121.3276,47.29120556,34.76867284,15.9994,54.8,1811,1756.2,693.53,709.7,54.8,2,16,14,11.55555556,4.938271605,16,4,3.222222222,1.358024691,215,149,111,50,66,0.89,3.44,2.55,2.56,0.977777778,3.44,1.888888889,0.197530864,4,2.222222222,1.975308642,4,10,10,1.888888889,2.716049383,0,0,2,11,9,6,1.555555556,6,1,1,0.111111111,0.197530864,0,2,2,1.111111111,0.987654321,2,9,9,1.444444444,2.24691358,0,0,0,9,9,2.666666667,1.703703704,2,9.105,63.59,54.485,18.14222222,13.26012346,9.105,0,0,0,0,0,2.1106628,0.234518089,0.416921047,12,229,217,104.1111111,102.345679,12
56,48,21,15.6,8,9,87,78,64.4,27.12,87,15.9994,137.327,121.3276,48.052649,38.4638988,15.9994,54.8,1519,1464.2,536.68,578.256,54.8,2,16,14,11.4,5.52,16,4,3.2,1.44,215,149,110.4,53.28,66,0.89,3.44,2.55,2.552,1.0656,3.44,2,0,4,2.4,1.92,4,5,5,1,1.6,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,2,2,1.2,0.96,2,5,5,1,1.6,0,0,0,5,5,2.2,1.12,2,9.105,63.59,54.485,20.27851724,17.3245931,9.105,0,0,0,0,0,0.000310121,6.20E-05,9.92E-05,12,229,217,96.4,101.28,12
14,13,7.692307692,3.088757396,8,2,92,90,79.5,13.26923077,87,1.00794,28.0855,27.07756,15.31688291,6.604127499,15.9994,14.01,1687,1672.99,325.6207692,414.6411243,54.8,1,16,15,10.92307692,6.106508876,16,2,2.038461538,0.517751479,166,135,75.03846154,29.36390533,66,0.93,3.44,2.51,2.642307692,0.797692308,3.44,1.692307692,0.426035503,4,2.307692308,1.692307692,4,0,0,0,0,0,0,1,6,5,4,2,6,1,1,0.307692308,0.426035503,0,5,5,1.846153846,1.136094675,2,0,0,0,0,0,0,1,5,4,2.153846154,0.863905325,2,6.615,29.24333333,22.62833333,11.95467949,5.314146943,9.105,7.853,7.853,1.901423077,2.746881657,0,0,0,0,12,229,217,111.8846154,99.88461538,12
70,64,12.92857143,8.153061224,8,2,93,91,64.78571429,30.59183673,87,12.0107,173.054,161.0433,28.57413673,20.63998047,15.9994,53.5,3823,3769.5,734.7435714,933.3956122,54.8,1,17,16,11.71428571,5.836734694,16,4,2.5,0.714285714,187,130,96.21428571,42.87755102,66,0.93,3.98,3.05,2.696428571,1.004081633,3.44,1.785714286,0.336734694,5,2.714285714,1.755102041,4,0,0,0,0,1,1.857142857,1,16,15,5.5,2.357142857,6,1,1,0.214285714,0.336734694,0,4,4,1.571428571,1.06122449,2,0,0,0,0,0,0,0,4,4,1.785714286,0.816326531,2,5.64,34.12,28.48,14.79821429,8.951020408,9.105,4.496,4.496,0.923714286,1.319591837,0,0,0,0,12,229,217,100.1428571,99.87755102,12
71,63,24.66666667,18.51851852,8,9,87,78,67.11111111,22.09876543,87,15.9994,174.9668,158.9674,56.85353333,45.6176,15.9994,54.8,1936,1881.2,708.7522222,726.6135802,54.8,2,16,14,11.55555556,4.938271605,16,4,3.333333333,1.481481481,215,149,110.6666667,49.62962963,66,0.89,3.44,2.55,2.565555556,0.971604938,3.44,1.888888889,0.197530864,4,2.222222222,1.975308642,4,10,10,1.888888889,2.716049383,1.555555556,2.765432099,2,17,15,7.555555556,2.962962963,6,1,1,0.111111111,0.197530864,0,2,2,1.111111111,0.987654321,2,9,9,1.444444444,2.24691358,0,0,0,9,9,2.666666667,1.703703704,2,9.105,63.59,54.485,17.75333333,12.65518519,9.105,0,0,0,0,0,2.1106628,0.234767767,0.416865563,12,229,217,104.1111111,102.345679,12
70,62,23.8,18.96,8,39,87,48,70.4,19.92,87,15.9994,173.054,157.0546,55.198049,47.1423804,15.9994,54.8,1519,1464.2,555.08,600.336,54.8,3,16,13,11.6,5.28,16,4,3.2,1.44,187,121,104.8,46.56,66,1.26,3.44,2.18,2.626,0.9768,3.44,2,0,4,2.4,1.92,4,5,5,1,1.6,2.8,4.48,6,16,10,8.2,3.12,6,0,0,0,0,0,2,2,1.2,0.96,2,5,5,1,1.6,0,0,0,5,5,2.2,1.12,2,9.105,34.12,25.015,14.38451724,7.894193103,9.105,0,0,0,0,0,0.000310121,6.20E-05,9.92E-05,12,225,213,95.6,100.32,12
30,22,12,5.333333333,8,69,87,18,84.11111111,3.851851852,87,15.9994,65.38,49.3806,24.81376933,11.75249244,15.9994,54.8,692.68,637.88,184.0088889,172.2785185,54.8,12,16,4,15.33333333,0.888888889,16,2,2.444444444,0.592592593,122,56,81.33333333,20.44444444,66,1.65,3.44,1.79,2.963333333,0.635555556,3.44,2,0,4,3.333333333,0.888888889,4,10,10,1.111111111,1.975308642,0,0,5,12,7,6.444444444,1.234567901,6,0,0,0,0,0,3,3,2,0.444444444,2,0,0,0,0,0,0,0,3,3,2,0.444444444,2,9.105,22.5702381,13.4652381,12.63671958,4.708959436,9.105,1.625,1.625,0.361111111,0.561728395,0,0,0,0,2,194,192,30,36.44444444,12
23,15,11.14285714,4.489795918,8,46,87,41,80.57142857,9.87755102,87,15.9994,50.9415,34.9421,23.13032314,10.18703306,15.9994,54.8,2183,2128.2,396.3285714,510.477551,54.8,5,16,11,14.28571429,2.653061224,16,2,2.428571429,0.612244898,153,87,84.28571429,26.12244898,66,1.63,3.44,1.81,3.002857143,0.624489796,3.44,2,0,4,3.285714286,1.020408163,4,3,3,0.428571429,0.734693878,0,0,5,6,1,5.714285714,0.408163265,6,0,0,0,0,0,3,3,1.857142857,0.530612245,2,7,7,1,1.714285714,0,0,2,7,5,2.857142857,1.224489796,2,9.105,22.5702381,13.4652381,11.58646259,3.54494655,9.105,1.625,1.625,0.232142857,0.397959184,0,0,0,0,2,229,227,41.57142857,53.55102041,12
15,7,10.42857143,2.612244898,9,83,93,10,88.42857143,3.918367347,93,15.9994,30.973762,14.974362,21.56307623,5.377534727,18.9984032,53.5,317.3,263.8,129.2428571,107.4612245,53.5,15,17,2,16.14285714,0.734693878,17,1,2.285714286,0.408163265,107,50,73.85714286,18.93877551,57,2.19,3.98,1.79,3.314285714,0.64244898,3.98,2,0,5,4.142857143,0.734693878,5,0,0,0,0,0,0,5,7,2,6.142857143,0.734693878,7,0,0,0,0,0,3,2,1.857142857,0.734693878,1,0,0,0,0,0,0,1,3,2,1.857142857,0.734693878,1,9.105,22.5702381,13.4652381,13.21042517,5.348464529,9.7075,1.97,1.97,1.308571429,0.747755102,1.97,0,0,0,2,15,13,10.42857143,4.816326531,15
26,21,9.75,4.666666667,8,55,94,39,78.91666667,10.01388889,87,10.811,55.845,45.034,20.27738333,10.15653889,15.9994,54.8,2348,2293.2,948.0416667,1032.381944,54.8,8,17,9,14.16666667,2.222222222,16,2,2.291666667,0.486111111,132,66,81,16.25,66,1.83,3.44,1.61,2.81875,0.701458333,3.44,2,0,5,2.666666667,1.638888889,4,6,6,0.75,1.3125,0,0,3,8,5,5.416666667,1.409722222,6,0,0,0,0,0,5,5,2.583333333,1.409722222,2,4,4,0.5,0.875,0,0,1,5,4,3.083333333,1.347222222,2,7.1725,24.4975,17.325,9.385833333,1.595347222,9.105,2.493,2.493,0.548375,0.731166667,0,2.1106628,0.26383285,0.461707488,12,229,217,86.20833333,82.24305556,12
47,39,20.35294118,15.98615917,8,47,87,40,75,15.52941176,87,15.9994,107.8682,91.8688,44.90325412,37.40498768,15.9994,54.8,2750,2695.2,827.8035294,1000.357509,54.8,5,16,11,12.82352941,4.110726644,16,3,3.058823529,1.370242215,164,98,98.35294118,41.86851211,66,1.6,3.44,1.84,2.829411765,0.79017301,3.44,1.647058824,0.456747405,4,2.588235294,1.826989619,4,10,10,2.117647059,2.740484429,0,0,5,11,6,6.352941176,1.093425606,6,1,1,0.352941176,0.456747405,0,2,2,1.294117647,0.91349481,2,6,6,1.411764706,2.15916955,0,0,1,7,6,3.058823529,1.85467128,2,9.105,18.18,9.075,12.09029412,3.863321799,9.105,0,0,0,0,0,0,0,0,12,229,217,88.11764706,98.50519031,12
20,19,8.054054054,3.108838568,8,7,92,85,83.7027027,7.15266618,87,1.00794,40.078,39.07006,15.96231344,6.466756081,15.9994,14.01,1687,1672.99,386.8113514,520.1425858,54.8,1,16,15,11.89189189,5.244704164,16,3,2.054054054,0.514243974,176,145,71.67567568,23.72534697,66,1,3.44,2.44,2.757297297,0.738056976,3.44,1.783783784,0.338933528,4,2.540540541,1.57779401,4,0,0,0,0,0,0,1,6,5,4.324324324,1.811541271,6,1,1,0.216216216,0.338933528,0,5,5,2,0.972972973,2,0,0,0,0,0,0,0,5,5,2.216216216,0.879474069,2,6.615,37.77,31.155,11.57810811,4.819839299,9.105,7.853,7.853,1.823297297,2.607439007,0,0,0,0,12,227,215,103.4864865,98.90430972,12
49,41,12.76923077,6.603550296,8,75,87,12,85.15384615,2.556213018,87,15.9994,114.818,98.8186,27.05645277,15.30976537,15.9994,54.8,429.75,374.95,144.2192308,123.8112426,54.8,13,16,3,15.53846154,0.639053254,16,3,2.461538462,0.639053254,142,76,81.30769231,21.19526627,66,1.78,3.44,1.66,3.023846154,0.576213018,3.44,2,0,4,3.538461538,0.639053254,4,10,10,0.769230769,1.420118343,0,0,5,13,8,6.307692308,1.029585799,6,0,0,0,0,0,5,3,2.461538462,0.639053254,2,0,0,0,0,0,0,2,5,3,2.461538462,0.639053254,2,9.105,24.26,15.155,13.37813187,5.916644125,9.105,1.625,1.625,0.375,0.576923077,0,0,0,0,2,139,137,19.46153846,18.39053254,12
75,68,24.2962963,23.00960219,8,9,87,78,68.7037037,25.37997257,87,14.0067,186.207,172.2003,57.30562593,58.28229575,15.9994,54.8,3459,3404.2,608.387037,778.5113855,54.8,2,16,14,12.37037037,5.034293553,16,4,3.185185185,1.668038409,215,149,103.2222222,52.01646091,66,0.89,3.44,2.55,2.781851852,0.896652949,3.44,2,0,4,2.777777778,1.646090535,4,5,5,0.555555556,0.987654321,1.555555556,2.765432099,2,21,19,6.888888889,3.135802469,6,0,0,0,0,0,3,3,1.444444444,0.855967078,2,5,5,0.555555556,0.987654321,0,0,0,5,5,2,0.740740741,2,9.105,63.59,54.485,20.02125,16.13657407,9.105,6.437,6.437,0.238407407,0.459155007,0,0,0,0,12,229,217,79.14814815,89.5308642,12
57,50,30.36363636,19.37190083,57,13,94,81,61.81818182,35.50413223,13,14.0067,138.90547,124.89877,70.19841636,49.96876628,138.90547,63.05,1193,1129.95,592.2663636,436.8971901,1193,3,17,14,11.45454545,6.148760331,3,4,4,1.454545455,207,136,138.1818182,50.04958678,207,1.1,3.16,2.06,2.241818182,0.830413223,1.1,2,0,5,2.727272727,1.983471074,0,1,1,0.363636364,0.462809917,0,0,3,7,4,5.090909091,1.537190083,3,0,0,0,0,0,3,3,1.090909091,0.842975207,0,9,9,3.272727273,4.165289256,0,0,1,9,8,4.363636364,3.371900826,9,14.76875,36.8975,22.12875,28.47380682,6.126322314,36.8975,6.437,6.437,1.865636364,1.356826446,0,0,0,0,64,194,130,124.7272727,62.97520661,194
30,25,10.25,5.5,8,69,94,25,80.66666667,7.972222222,87,10.811,65.38,54.569,21.46925833,12.14299722,15.9994,54.8,2348,2293.2,808.2516667,898.1865278,54.8,12,17,5,14.66666667,1.638888889,16,2,2.291666667,0.486111111,122,56,79.75,14.89583333,66,1.65,3.44,1.79,2.79625,0.727708333,3.44,2,0,5,2.666666667,1.638888889,4,10,10,1.25,2.1875,0,0,3,12,9,5.916666667,1.701388889,6,0,0,0,0,0,5,5,2.583333333,1.409722222,2,0,0,0,0,0,0,0,5,5,2.583333333,1.409722222,2,7.1725,24.4975,17.325,9.789583333,2.268263889,9.105,2.493,2.493,0.548375,0.731166667,0,0,0,0,12,194,182,81.83333333,77.13888889,12
56,48,14.85,9.59,8,9,87,78,78.8,12.74,87,15.9994,137.327,121.3276,32.3079943,23.23230171,15.9994,54.8,2896,2841.2,425.555,551.5335,54.8,2,16,14,14.15,2.845,16,4,2.65,0.91,215,149,88.4,31.36,66,0.89,3.44,2.55,2.997,0.6202,3.44,1.9,0.18,4,3.25,1.05,4,5,5,0.5,0.9,0,0,2,6,4,5.65,0.56,6,1,1,0.1,0.18,0,3,3,1.85,0.555,2,5,5,0.5,0.9,0,0,0,6,6,2.45,0.875,2,9.105,63.59,54.485,14.50753571,7.56355,9.105,1.625,1.625,0.24375,0.414375,0,0,0,0,2,229,227,43.05,55.785,12
14,13,7.777777778,3.012345679,8,68,92,24,83.94444444,6.635802469,87,1.00794,28.0855,27.07756,15.39513111,6.39430716,15.9994,14.01,1687,1672.99,371.7911111,476.0049383,54.8,1,16,15,10.11111111,6.75308642,16,2,2.055555556,0.524691358,141,110,75.72222222,29.59876543,66,1.31,3.44,2.13,2.638333333,0.801666667,3.44,1.777777778,0.345679012,4,2.222222222,1.777777778,4,0,0,0,0,0,0,1,6,5,4,2,6,1,1,0.222222222,0.345679012,0,4,4,1.444444444,1.12345679,2,0,0,0,0,0,0,0,4,4,1.666666667,0.851851852,2,6.615,22.89,16.275,12.10861111,5.445216049,9.105,7.853,7.853,1.831,2.676444444,0,0,0,0,12,227,215,106.6666667,94.66666667,12
23,15,11.8,4.56,8,46,87,41,75,14.4,87,15.9994,50.9415,34.9421,24.64894,10.517024,15.9994,54.8,2183,2128.2,654.08,719.136,54.8,2,16,14,11,6,16,2,2.6,0.72,153,87,98.4,38.88,66,1.31,3.44,2.13,2.652,0.9456,3.44,2,0,4,2.4,1.92,4,3,3,0.6,0.96,0,0,2,6,4,5,1.2,6,0,0,0,0,0,2,2,1.2,0.96,2,7,7,1.4,2.24,0,0,0,7,7,2.6,1.76,2,9.105,22.89,13.785,12.643,4.2456,9.105,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12
38,30,14.66666667,8.148148148,8,8,87,79,68.94444444,22.06790123,87,15.9994,87.62,71.6206,31.62568889,19.09879753,15.9994,54.8,2183,2128.2,819.4888889,934.6197531,54.8,2,16,14,11.55555556,5.432098765,16,3,2.833333333,1.018518519,195,129,102.1666667,44.2037037,66,0.95,3.44,2.49,2.698333333,0.906481481,3.44,2,0,4,2.444444444,1.901234568,4,3,3,1,1.333333333,0,0,2,6,4,5.444444444,0.679012346,6,0,0,0,0,0,2,2,1.222222222,0.950617284,2,7,7,2.333333333,3.111111111,0,0,0,7,7,3.555555556,2.296296296,2,9.105,54.23,45.125,12.91361111,4.654969136,9.105,0,0,0,0,0,0,0,0,12,229,217,96.16666667,102.8703704,12
14,13,7.777777778,3.012345679,8,68,92,24,83.94444444,6.635802469,87,1.00794,28.0855,27.07756,15.39513111,6.39430716,15.9994,14.01,1687,1672.99,371.7911111,476.0049383,54.8,1,16,15,10.11111111,6.75308642,16,2,2.055555556,0.524691358,141,110,75.72222222,29.59876543,66,1.31,3.44,2.13,2.638333333,0.801666667,3.44,1.777777778,0.345679012,4,2.222222222,1.777777778,4,0,0,0,0,0,0,1,6,5,4,2,6,1,1,0.222222222,0.345679012,0,4,4,1.444444444,1.12345679,2,0,0,0,0,0,0,0,4,4,1.666666667,0.851851852,2,6.615,22.89,16.275,12.10861111,5.445216049,9.105,7.853,7.853,1.831,2.676444444,0,0,0,0,12,227,215,106.6666667,94.66666667,12
23,15,11.8,4.56,8,46,87,41,75,14.4,87,15.9994,50.9415,34.9421,24.64894,10.517024,15.9994,54.8,2183,2128.2,654.08,719.136,54.8,2,16,14,11,6,16,2,2.6,0.72,153,87,98.4,38.88,66,1.31,3.44,2.13,2.652,0.9456,3.44,2,0,4,2.4,1.92,4,3,3,0.6,0.96,0,0,2,6,4,5,1.2,6,0,0,0,0,0,2,2,1.2,0.96,2,7,7,1.4,2.24,0,0,0,7,7,2.6,1.76,2,9.105,22.89,13.785,12.643,4.2456,9.105,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12
30,27,11.5,5.5,8,1,87,86,70.66666667,23.16666667,87,6.941,65.38,58.439,23.78021867,11.88415822,15.9994,54.8,692.68,637.88,208.425,179.2291667,54.8,1,16,15,13,4.166666667,16,2,2.5,0.666666667,203,137,94.08333333,32.76388889,66,0.82,3.44,2.62,2.659166667,0.910972222,3.44,1.833333333,0.277777778,4,2.833333333,1.416666667,4,10,10,0.833333333,1.527777778,0,0,1,12,11,5.5,1.666666667,6,1,1,0.166666667,0.277777778,0,3,3,1.666666667,0.833333333,2,0,0,0,0,0,0,0,3,3,1.833333333,0.583333333,2,9.105,73.10666667,64.00166667,17.71128968,10.8522123,9.105,1.625,1.625,0.270833333,0.451388889,0,0,0,0,2,229,227,61.66666667,77.83333333,12
23,15,10.69230769,3.313609467,8,2,87,85,70.15384615,24.68639053,87,15.9994,50.9415,34.9421,22.06644327,7.467130183,15.9994,54.8,2183,2128.2,307.5184615,311.0381065,54.8,1,16,15,12.69230769,4.781065089,16,2,2.461538462,0.568047337,166,100,94.38461538,34.93491124,66,0.93,3.44,2.51,2.722307692,0.883313609,3.44,1.846153846,0.26035503,4,2.923076923,1.349112426,4,3,3,0.230769231,0.426035503,0,0,1,6,5,5,1.230769231,6,1,1,0.153846154,0.26035503,0,3,3,1.692307692,0.781065089,2,7,7,0.538461538,0.99408284,0,0,1,7,6,2.384615385,0.899408284,2,9.105,29.24333333,20.13833333,14.57516484,6.973305156,9.105,1.625,1.625,0.25,0.423076923,0,0,0,0,2,229,227,60.53846154,77.75147929,12
